age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
40,Private,103395,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1.0
36,Private,214807,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Female,37,United-States,0.0
35,Private,106967,Masters,14,Never-married,Sales,Not-in-family,White,Female,40,United-States,0.0
59,Private,116442,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,0.0
25,Private,274228,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,65,United-States,0.0
46,Private,70754,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Male,50,United-States,0.0
22,Private,221480,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0.0
49,Private,48120,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,40,United-States,0.0
58,Federal-gov,175873,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0
57,Private,108426,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,48,England,0.0
20,Private,186830,HS-grad,9,Never-married,Transport-moving,Other-relative,Black,Male,45,United-States,0.0
22,Private,311764,11th,7,Widowed,Sales,Own-child,Black,Female,35,United-States,0.0
48,?,112860,10th,6,Married-civ-spouse,?,Wife,Black,Female,35,United-States,0.0
55,Private,165881,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
20,Private,190916,HS-grad,9,Never-married,Other-service,Own-child,White,Female,20,United-States,0.0
37,Federal-gov,419053,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0.0
27,Private,39665,HS-grad,9,Divorced,Sales,Unmarried,White,Female,37,United-States,0.0
44,State-gov,150755,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0.0
65,Private,171584,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,0.0
40,Private,216237,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,1.0
25,Private,189219,Bachelors,13,Never-married,Sales,Own-child,White,Female,40,United-States,0.0
65,?,117162,Assoc-voc,11,Married-civ-spouse,?,Wife,White,Female,56,United-States,1.0
22,Private,183594,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0.0
46,Federal-gov,199925,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,0.0
30,Private,202450,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,40,United-States,0.0
53,Private,48641,12th,8,Never-married,Other-service,Not-in-family,Other,Female,35,United-States,0.0
53,Self-emp-inc,195398,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,48,Canada,1.0
61,State-gov,349434,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Female,40,United-States,0.0
58,Private,201344,Bachelors,13,Divorced,Craft-repair,Own-child,White,Female,20,United-States,0.0
37,Private,377798,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
28,Private,185127,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,54,United-States,0.0
38,Private,125933,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,?,1.0
27,Private,184477,12th,8,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0.0
25,?,214925,10th,6,Never-married,?,Own-child,Black,Male,40,United-States,0.0
57,Private,279340,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,29,United-States,0.0
43,Private,170730,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
31,Private,227146,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,1.0
40,Private,200766,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,1.0
37,Local-gov,105803,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
50,Private,146015,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
44,Private,303521,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0.0
33,?,33404,HS-grad,9,Divorced,?,Unmarried,White,Male,48,United-States,0.0
43,Self-emp-not-inc,116666,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Other,Male,35,United-States,1.0
52,Private,389270,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,1.0
37,Federal-gov,75073,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,Black,Male,42,United-States,0.0
21,Private,216129,HS-grad,9,Never-married,Other-service,Own-child,White,Male,35,United-States,0.0
27,Private,109611,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,37,Portugal,0.0
56,Local-gov,216824,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,Philippines,1.0
29,Local-gov,180916,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,38,United-States,0.0
34,Private,203488,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0.0
18,Private,150817,HS-grad,9,Never-married,Sales,Own-child,White,Female,20,United-States,0.0
40,Private,154374,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1.0
45,Private,192835,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1.0
37,Private,120045,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,56,United-States,0.0
25,Private,177499,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,35,United-States,0.0
49,Self-emp-inc,34998,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,0.0
26,Private,179772,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,0.0
23,Private,288771,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,30,United-States,0.0
35,Private,343476,11th,7,Divorced,Craft-repair,Unmarried,White,Male,40,United-States,0.0
47,Private,420986,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
28,Private,84547,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1.0
33,Private,156464,10th,6,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,0.0
19,?,39477,Some-college,10,Never-married,?,Other-relative,White,Male,40,United-States,0.0
45,Private,151267,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,1.0
40,Private,187802,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,1.0
44,Private,167725,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,24,United-States,0.0
63,?,257659,Masters,14,Never-married,?,Not-in-family,White,Female,3,United-States,0.0
40,Self-emp-not-inc,223881,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,70,United-States,1.0
50,Private,289390,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,47,United-States,0.0
28,Private,412149,10th,6,Never-married,Farming-fishing,Other-relative,White,Male,35,Mexico,0.0
40,Local-gov,284086,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
43,Self-emp-inc,34218,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.0
52,Local-gov,236497,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0.0
24,Private,96844,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,17,United-States,0.0
26,Private,381618,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0.0
38,Local-gov,339442,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,0.0
51,Local-gov,248327,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,1.0
42,Private,136986,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
47,State-gov,160045,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0.0
57,Private,156040,5th-6th,3,Separated,Craft-repair,Not-in-family,Black,Male,40,United-States,0.0
27,Private,198346,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,35,United-States,0.0
34,Private,178841,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,1.0
46,Local-gov,216414,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1.0
37,Self-emp-inc,190759,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1.0
41,?,213416,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,32,Mexico,0.0
46,Private,358585,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,40,United-States,1.0
33,Private,345277,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,45,United-States,1.0
28,Private,259840,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1.0
30,Private,280069,Some-college,10,Never-married,Sales,Not-in-family,White,Female,48,United-States,0.0
38,Private,156728,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,56,United-States,0.0
42,Self-emp-not-inc,39539,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,99,United-States,1.0
40,Private,223934,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,17,United-States,1.0
27,Private,128730,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,65,Greece,1.0
67,Private,174693,Some-college,10,Widowed,Sales,Not-in-family,White,Female,25,Nicaragua,0.0
47,Private,158451,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,United-States,1.0
44,Private,569761,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,0.0
53,State-gov,195922,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0.0
34,Private,181388,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0.0
47,Federal-gov,55377,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Male,40,United-States,1.0
27,?,182386,11th,7,Divorced,?,Unmarried,White,Female,35,United-States,0.0
56,Private,111218,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,0.0
50,Private,55527,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,Black,Male,45,United-States,0.0
37,Private,268598,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Other,Male,40,United-States,0.0
54,Private,192226,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1.0
25,Private,236242,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,30,United-States,0.0
58,Self-emp-not-inc,318106,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
48,Private,211239,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0
61,?,149855,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,70,United-States,0.0
45,Self-emp-inc,208802,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,36,United-States,1.0
36,Private,289223,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1.0
20,Self-emp-inc,83141,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,18,United-States,0.0
33,Private,97723,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,1.0
43,Federal-gov,214541,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
38,State-gov,31352,Some-college,10,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,40,United-States,1.0
58,Self-emp-not-inc,33386,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Wife,White,Female,20,United-States,0.0
37,Private,383352,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,0.0
51,Private,136121,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,0.0
29,Private,33436,HS-grad,9,Never-married,Sales,Unmarried,White,Female,42,United-States,0.0
34,Private,260560,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
30,Private,198953,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,40,United-States,0.0
36,Private,224541,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
50,Self-emp-inc,251240,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
29,State-gov,356089,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
38,Private,313914,Bachelors,13,Separated,Farming-fishing,Unmarried,White,Female,45,United-States,0.0
52,Private,202930,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,1.0
23,?,145964,Some-college,10,Never-married,?,Not-in-family,White,Male,40,United-States,0.0
31,Private,339482,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
44,Private,56651,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,42,United-States,0.0
69,Self-emp-inc,106395,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,1.0
65,Self-emp-inc,103824,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
65,Private,95644,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,40,United-States,0.0
63,Private,266083,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,1.0
44,Self-emp-not-inc,52505,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,99,United-States,0.0
51,Private,103529,11th,7,Divorced,Other-service,Unmarried,Black,Female,30,United-States,0.0
55,Private,56645,Bachelors,13,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,40,United-States,0.0
71,Self-emp-inc,118119,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
36,Local-gov,318972,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,65,United-States,0.0
28,Private,55360,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,50,United-States,0.0
45,Self-emp-not-inc,285570,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,80,United-States,0.0
20,Private,299047,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,20,United-States,0.0
51,Private,165614,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,55,United-States,1.0
58,Private,275859,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,52,Mexico,1.0
27,Local-gov,133495,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,0.0
28,State-gov,52636,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.0
39,Private,65738,Masters,14,Never-married,Other-service,Not-in-family,White,Female,32,United-States,0.0
46,Self-emp-not-inc,119944,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
42,Private,358677,HS-grad,9,Divorced,Other-service,Unmarried,Black,Male,35,United-States,0.0
34,Private,226296,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,1.0
46,Self-emp-inc,276934,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,1.0
30,Private,161599,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,1.0
45,Private,204205,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Male,48,United-States,0.0
59,Self-emp-not-inc,73411,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,0.0
18,?,274445,HS-grad,9,Never-married,?,Own-child,White,Male,20,United-States,0.0
33,Self-emp-not-inc,235271,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,50,United-States,1.0
59,Private,100313,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
44,Private,217039,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1.0
38,Private,168496,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0
53,Federal-gov,130703,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,0.0
18,Self-emp-not-inc,296090,HS-grad,9,Never-married,Sales,Own-child,White,Male,48,?,0.0
45,State-gov,319666,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,43,United-States,0.0
41,Private,222142,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
48,Private,101299,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
55,Self-emp-not-inc,422249,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0.0
39,Private,206074,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1.0
30,Private,165235,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,Philippines,1.0
62,Private,584259,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,44,United-States,0.0
39,Private,111275,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
64,Self-emp-inc,169072,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,0.0
36,Private,129150,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,United-States,1.0
29,Private,253801,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,0.0
42,Private,303155,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
28,Self-emp-inc,109001,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,60,United-States,0.0
45,Private,175925,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0
